question,label,generate_result,choice_result,logits
"题目： 进入公共场所，一定要注意观察___
A. 安全指示标志
B. 疏散方向
C. 疏散通道位置
D. 其他选项均可",D,B,B,"0.6401722873241259,0.6899287416327585,0.5360200708889525,0.6551704201061433"
"题目： 按社会危害程度、影响范围等因素，自然灾害、事故灾难、公共卫生事件分为()和一般四级
A. 重大、较大
B. 一级、二级、三级
C. 三级、二级、一级
D. 特别重大、重大、较大",D,A,A,"0.7217529758791689,0.5319785663883737,0.5378320156808332,0.440666391705991"
"题目： 我国四大藏书阁之一的文渊阁位于
A. 北京
B. 西安
C. 杭州
D. 洛阳",A,A,A,"0.39990678399595136,0.08073351100171033,0.08702405759045106,0.36670594342226115"
"题目： 近视眼患者不应常吃
A. 辣食
B. 火食
C. 甜食
D. 凉食",C,C,C,"0.4438812255432013,0.7438078905393757,0.8186176078664521,0.31341617026632107"
"题目： 按照《突发事件应对法》的规定，突发事件可分为()和社会安全事件
A. 自然灾害、事故灾难、公共卫生事件
B. 自然灾害、安全事故、卫生事故
C. 自然灾害、人为事故
D. 地震灾难、人为火灾、交通事故",A,D,D,"0.29167590530422327,0.2312693389181646,0.5095295648020535,0.8344128814140334"
"题目： 我国五粮液最早酿造在哪个朝代
A. 明朝
B. 清朝
C. 元朝
D. 宋朝",A,A,A,"0.9930823523002782,0.4167536261250723,0.11427667903667471,0.08505154779072421"
"题目： 萝卜和水果能同时食用吗
A. 能
B. 因人而宜
C. 小孩不行
D. 不能",D,C,C,"0.7722606353484223,0.8093387494496602,0.940238890987036,0.23472109772994576"
"题目： 柠檬汁有哪些营养含量
A. 维生素B6
B. 维生素A和维生素C
C. 维生素C
D. 维生素B1和维生素C",B,D,D,"0.39531352517579865,0.8028888887522748,0.7263496406208815,0.8776735285335132"
"题目： 安全色中的()表示提示、安全状态及通行的规定
A. 蓝色
B. 黄色
C. 绿色
D. 红色",C,B,B,"0.35666641734264415,0.8598930165390861,0.18490059099199085,0.7770938288488759"
"题目： 上下学路上遭雷雨时
A. 躲到树下
B. 以上都是
C. 躲到高楼墙边
D. 尽量避开大树与高楼墙边",D,D,D,"0.838481756654598,0.7607046796435066,0.7345229600598719,0.9520297347748782"
"题目： 在雷雨天不要走近高压电杆、铁塔、避雷针，远离至少
A. 25米
B. 15米
C. 10米
D. 20米",D,B,B,"0.6773275120465232,0.9751905150729914,0.22247801722512095,0.230021350868159"
"题目： 我国唯一的两个皇帝合葬在一起的是唐高宗跟
A. 唐中宗
B. 武则天
C. 唐高祖
D. 唐太宗",B,C,C,"0.17967567433121712,0.13204069307213218,0.8161304750751419,0.23560345234657576"
"题目： 一般泡沫剂灭火器的射程是多少
A. 3米
B. 4米
C. 6米
D. 5米",B,D,D,"0.3868865792227907,0.22898368614464015,0.05774034121785443,0.4218045319825783"
"题目： 我国军队中一个连辖3到4个排，大约有多少人
A. 150到200
B. 120到150
C. 50到100
D. 100到120",D,C,C,"0.05864851091118617,0.2276439660076558,0.4901900122542233,0.09860066920186061"
"题目： 下列哪个主权国家中没有军队
A. 安道尔
B. 挪威
C. 海地
D. 瑞士",A,B,B,"0.5382539411576142,0.630063743243908,0.22310871186507775,0.5049608365689748"
"题目： 世界最大的内陆国是
A. 阿富汗
B. 蒙古
C. 瑞士
D. 尼泊尔",B,A,A,"0.8634153732378961,0.21290452077686184,0.4880191131981856,0.7591509403308648"
"题目： 咱们常吃的辣椒属于什么类蔬菜
A. 茄果类
B. 叶菜类
C. 瓜菜类
D. 水生菜类",A,B,B,"0.6653393560653539,0.9957833241358806,0.8433572122125863,0.13842385458378348"
"题目： 下列巴金作品中《家》《春》《寒夜》《憩园》属于中篇小说的有几部
A. 0
B. 3
C. 1
D. 2",D,B,B,"0.8579831097136836,0.9111760278306461,0.35655387203472655,0.23700898574435003"
"题目： 防弹衣是由什么材料制成的
A. 软不透钢
B. 钨合金钢
C. 镍合金钢
D. 陶瓷玻璃钢",D,B,B,"0.23162750793990128,0.8430072921587396,0.4939025583619635,0.2154487725000367"
"题目： 12周岁以上的学生骑自行车
A. 不准带人
B. 可以带人
C. 可以撑伞骑
D. 以上都不是",A,C,C,"0.5595358520453604,0.3173106135375017,0.6017079752943767,0.013728976309014373"
"题目： 下列著名建筑物哪个不属于法国
A. 比萨斜塔
B. 埃菲尔铁塔
C. 卢浮宫
D. 凯旋门",A,D,D,"0.061932138522283964,0.2416078418524099,0.3257420414900142,0.6672668802773424"
"题目： 未开启的罐头及真空包装的袋装食品，如果外包装发生鼓胀现象，你的判断是什么
A. 食品已变质，绝对不能吃
B. 食品发酵，但可以吃
C. 装袋时未将空气抽空，但无所谓
D. 食品装得太多了",A,A,A,"0.9093139291856073,0.5977347075497665,0.4052884487574663,0.756365623540686"
"题目： 按吨位分，多少吨位才可算是大型航空母舰
A. 十吨
B. 六吨
C. 四吨
D. 五吨",B,B,B,"0.4238347522887316,0.6303830583475802,0.5982228666594209,0.251192256500293"
"题目： 下列哪种花有毒但可以止咳
A. 牡丹
B. 金银花
C. 曼陀罗
D. 丁香花",C,B,B,"0.04200776201893375,0.7808729394094202,0.724532347888643,0.6467955894606676"
"题目： 学生行为具有危险性，学校、教师已经告诫、纠正，但学生不听劝阻，拒不改正的，造成学生本人或者他人伤害事故，()应当依法承担相应的责任
A. 学生或者未成年学生监护
B. 值日教师
C. 学校
D. 班主任",A,A,A,"0.9757908403904401,0.1981549270155455,0.44045403787095583,0.8760639885177522"
"题目： 包扎法有哪几种
A. 其他选项均可
B. 绷带包扎法
C. 三角带包扎法
D. 多头带包扎法",A,D,D,"0.28174013931606023,0.39452064386620656,0.059183944245330466,0.4616759275400788"
"题目： 埋在废墟中如何维持生命
A. 树立坚定的生存信念
B. 不要大哭大叫，应保存体力
C. 以上都对
D. 不要坐立不安，勉强行动，尽量休息，闭目养神",C,A,A,"0.7620762893995159,0.4925120290819852,0.6848911377312974,0.4468085189247474"
"题目： 我国第一座国家森林公园是
A. 长白山
B. 张家界
C. 九寨沟
D. 武夷山",B,A,A,"0.9381010320973968,0.183621060126117,0.8914832501300929,0.2983414000884669"
"题目： 中国古代四大美女中的“沉鱼”是用来形容哪一位
A. 貂蝉
B. 西施
C. 王昭君
D. 杨贵妃",B,A,A,"0.928818189004472,0.4300496708338274,0.6155138958255199,0.48991293613007336"
"题目： 三月节是我国哪个少数民族一年中最盛达的节日
A. 高山族
B. 维吾尔族
C. 黎族
D. 白族",D,B,B,"0.16272383211591512,0.6433466399373992,0.24469308719727956,0.2049687529802302"
"题目： 发现车辆发生交通事故后逃逸的，你应当
A. 尽量记住车辆的号牌、车身颜色、车辆型号、车辆用途，逃逸方向等情况，并立即报警
B. 赶快离开现场以免不必要的麻烦
C. 在无急救知识的情况下自行抢救受伤人员
D. 自行追赶肇事车辆",A,C,C,"0.1373711538954957,0.3678346213321487,0.8428159713319212,0.05273461883509645"
"题目： 被狗咬伤，应在()小时内注射狂犬病疫苗和破伤风抗毒素
A. 1.5
B. 半
C. 24
D. 2",C,D,D,"0.2439736287173181,0.48636261234455813,0.4447585048719984,0.6947192498305622"
"题目： 震后救人时对处于黑暗窒息、饥渴状态下埋压过久的人，正确的护理方法是
A. 尽快救出来，尽快进食
B. 尽快救出来，尽快见光亮
C. 尽快救出来，尽快输氧
D. 蒙上眼睛救出来，慢慢呼吸",D,D,D,"0.2187936295428704,0.5956396439589429,0.8910106762482967,0.9953794239871266"
"题目： 发生火灾，楼道已被大火封锁，自救的办法
A. 跳楼
B. 以上都不是
C. 躲卫生间，关好门窗打开水龙头等待救援
D. 打开门窗大声呼救",C,B,B,"0.42623401489984625,0.797485748773373,0.07840913774505331,0.2061909669027382"
"题目： 按台风可能造成的影响程度，从轻到重向社会发布()台风预警信号
A. 红橙黄蓝
B. 红蓝黄橙
C. 蓝红黄橙
D. 蓝黄橙红",D,A,A,"0.8486837218311997,0.09291878005630805,0.7520249322724056,0.13959715224158442"
"题目： 救护溺水者不恰当的方法是
A. AB
B. 在岸边用长竹竿扔向落水者
C. 让被落水者的同学紧紧抱住，游向岸边
D. 携带救生圈、木板等漂浮物去救人",C,A,A,"0.7351833304937321,0.3384455122331732,0.4591675758418222,0.6256228842967569"
"题目： 老年人吃菜应多加些什么
A. 糖
B. 醋
C. 油
D. 盐",B,A,A,"0.995992283147136,0.48091402396811445,0.02589072436818618,0.3996945952619684"
"题目： 哈雷慧星多少年出现一次
A. 77年
B. 78年
C. 75年
D. 76年",D,B,B,"0.26592504721398247,0.7698048532683246,0.06674602193870494,0.7658098148102073"
"题目： 建立北魏的少数民族是
A. 鲜卑
B. 匈奴
C. 突厥
D. 羌",A,B,B,"0.5357290503380453,0.6109805271795228,0.03928650079640572,0.3914440505271265"
"题目： 家庭常备应急物品储备箱里应包括
A. 计算器
B. 饮用水及其他
C. 收音机
D. 其他选项均可",D,B,B,"0.3801556803210633,0.9384074488856746,0.5147880869612346,0.08700826540294682"
"题目： 重一点的烫伤应立即用冷水冲洗()分钟以上
A. 30
B. 40
C. 20
D. 50",A,B,B,"0.20468269197223876,0.6381107222794258,0.004105911254572159,0.007845966065060606"
"题目： 缺少哪种维生素后儿童易患佝偻病，成人易患软骨病
A. 维生素Ｂ
B. 维生素D
C. 维生素Ｃ
D. 维生素Ａ",B,C,C,"0.16460708645343647,0.31750858958595274,0.9602419748367078,0.4402990331617205"
"题目： 战国时期“百家争鸣”，其中有些留下自己的著作，《吕氏春秋》是哪一家的著作
A. 法家
B. 纵横家
C. 名家
D. 杂家",D,C,C,"0.20553860189944662,0.8899402174215295,0.9646592343226386,0.3433412534754514"
"题目： 消防车和消防栓的颜色是
A. 黄色
B. 红色
C. 白色
D. 全对",B,B,B,"0.3891887738608226,0.983445085214512,0.6599956768457415,0.38901450548899397"
"题目： 机动车右转向灯亮表示
A. 右转弯
B. 靠左停车
C. 危险报警闪光
D. 左转弯",A,B,B,"0.19202177169116175,0.8007375270566275,0.08221881258311081,0.40101563941934615"
"题目： 公共聚集场所发生突发事件被踩倒不能站立时，应采取___姿势
A. 身体蜷缩成球状，双手抱头
B. 仰面朝上
C. 平爬地上
D. 其他选项均可",A,D,D,"0.7983628000293251,0.37876364037813626,0.9040885976428454,0.980243675119698"
"题目： 下列关于溺水救护的知识，哪点是正确的
A. 将溺水的学生救上岸以后，不应该立即倒水
B. 经急救，溺水者已恢复心跳，可用湿毛巾擦遍全身
C. 倒水时用衣物将头部垫高
D. 撬开溺水者的口腔，取出口腔中的泥土、杂草并将舌头拉出口外",D,B,B,"0.39749595056538967,0.8700060678492384,0.571187842729563,0.09038882670204795"
"题目： 铅球时，轮候投掷的学生站在投掷学生的()并保持适当的距离
A. 前面
B. 左侧
C. 后面
D. 右侧",B,D,D,"0.5828070362346002,0.34472990790460334,0.6971149358196235,0.9871007832026114"
"题目： 学生擦窗时不正确的做法是
A. AB
B. 不准站在窗台上擦窗
C. 必须有老师在场监督，有足够的安全保护措施
D. 擦窗时与他人聊天逗笑",D,C,C,"0.5139471137249744,0.21648940482723056,0.6888063661154384,0.6476292294488378"
"题目： 金属鋰保存在
A. 水中
B. 石蜡中
C. 酒精中
D. 煤油",B,A,A,"0.8385853807776137,0.06259948500937751,0.40636698821427264,0.39063606547970997"
"题目： 被黄蜂蜇伤后，可以用___涂在患处
A. 白酒
B. 纯酒精
C. 清凉油
D. 食用醋",D,C,C,"0.11951449272174464,0.49662668831638956,0.8558644501832763,0.02039076226655745"
"题目： 下列名关哪一座被称为“天下第一关”
A. 居庸关
B. 山海关
C. 娘子关
D. 潼门关",B,A,A,"0.9856532825644502,0.6439133945547992,0.19133924123760793,0.35634563365623406"
"题目： 下列哪次古代著名战役确立了三国鼎立局面
A. 夷陵之战
B. 官渡之战
C. 长平之战
D. 赤壁之战",D,C,C,"0.43905983495419865,0.9177302113947852,0.9294712088810365,0.788529307568814"
"题目： 火警电话是
A. 110
B. 119
C. 911
D. 114",B,A,A,"0.989945067942621,0.02461085858548817,0.09113766204562812,0.8272839877269587"
"题目： 在哪一年国际体育会议做出在希腊雅典召开首届现代奥运会
A. 1892
B. 1896
C. 1891
D. 1893",B,C,C,"0.2862448621278837,0.42885504163365007,0.5775742903686342,0.009140463099518437"
"题目： 在野外被蛇咬伤
A. 坐在原地等大人
B. 赶快跑回家，但不告诉家长
C. 赶快跑回家，告诉家长
D. 用布带等在离伤口3到5厘米的地方扎紧",D,C,C,"0.2683728696384088,0.7620007185358657,0.973855514326512,0.9537769386606714"
"题目： 金店里出售的Ｋ白金首饰的主要成分是
A. 铜
B. 铂
C. 金
D. 白银",C,A,A,"0.649869288214661,0.38928041670566105,0.1725198838184735,0.6218024948215851"
"题目： 下列哪一个城市不是我国的“三大火炉”(高温)之一
A. 成都
B. 南京
C. 重庆
D. 武汉",A,C,C,"0.07373606068197569,0.6824516224652231,0.782662940463909,0.1162697061361061"
"题目： 下列不是鲁迅的杂文集的是
A. 《伪自由书》
B. 《南腔北调集》
C. 《野草》
D. 《热风》",C,C,C,"0.0760047484930122,0.15940429143939427,0.6607990355340148,0.1115479581598251"
"题目： 第二次世界大战中死亡人数最多的国家是
A. 德国
B. 前苏联
C. 中国
D. 日本",B,C,C,"0.10966596247190274,0.2596900626005936,0.6885977332235943,0.5041432895560244"
"题目： 如果不幸遇绑架，下面的哪些自救方法是非常有效的
A. 不要激恕歹徒，尽量保护自己不受伤害
B. 不放弃希望，寻找机会报警或逃离
C. 牢记与救援和破案有关的信息：如歹徒的人数、姓名、身形、口音等特征，还有劫持的时间、地点、劫持的方向，劫往地点，自己所处环境等
D. 以上都是",D,B,B,"0.2674462701955229,0.802535395477555,0.6241320406073636,0.04253808339551479"
"题目： 下列四个著名代号哪个是二战时日本偷袭珍珠港的代号
A. 托拉
B. 宝石
C. 霸王
D. 巴巴罗沙",A,C,C,"0.6874315210696541,0.15171093523037082,0.9000412818856981,0.8393147209939485"
"题目： 交通标志中黄灯的作用是
A. 继续前进
B. AB
C. 停下来等
D. 做准备工作",D,A,A,"0.9038916203627321,0.7988486592740951,0.0994274914112897,0.44218920132197226"
"题目： 下列历史上的事变是李世民发动的是
A. 玄武门之变
B. 陈桥兵变
C. 靖康之变
D. 土木之变",A,B,B,"0.25499398647054294,0.9130213170796299,0.8070213592551787,0.8521846053963221"
"题目： 行人通过路口或者横过道路时，应当
A. 走人行横道或者过街设施
B. 走到路中间遇有车辆又退了回来
C. 不注意瞭望，确保安全后通行
D. 从相对路口径直走向要到达的路口",A,A,A,"0.9533139113260237,0.5031466630139664,0.023222348351054634,0.3245026035492038"
"题目： 电话报警时应讲清楚：火灾发生地点的单位名称()和烧何物品;在哪一层着火;报警人的姓名和电话号码
A. 地址
B. 性质
C. 法人名称
D. AC",A,A,A,"0.9015836490206289,0.12019819257315156,0.7508266140042349,0.8811227245651697"
"题目： 人体全身有多少块肌肉
A. 300多块
B. 400多块
C. 500多块
D. 600多块",D,A,A,"0.8061592284540134,0.36172465601259773,0.7192305372622654,0.24579178146534464"
"题目： 电器起火，正确的处理办法是
A. 用水扑救
B. 首先切断电源，然后灭火
C. 用沙土迅速覆盖
D. 用潮湿的物品捂盖",B,A,A,"0.9460075677947033,0.6864531810169536,0.8497730645817696,0.6789748123090306"
"题目： 已制作好的食品至食用前如超过()小时的存放时间或剩余食品需要贮存时，存放条件必须是在60℃以上或10℃以下
A. 半
B. 2
C. 3
D. 1",B,D,D,"0.24809801488907546,0.19152997549263984,0.16077717654140122,0.7903624579343399"
"题目： 千万不要到()去玩耍
A. 沙滩
B. 建筑工地
C. 乐园
D. 操场",B,B,B,"0.3171182882596081,0.48115452643315326,0.4422820035223437,0.25000050502907933"
"题目： 柚在什么季节成熟
A. 秋季
B. 春季
C. 冬季
D. 夏季",C,C,C,"0.29936457459060006,0.24494238026189874,0.9161125610225557,0.7644682813496662"
"题目： 吃太多手摇爆米花机爆出的米花会导致
A. 铅中毒
B. 铬中毒
C. 锡中毒
D. 碘中毒",A,A,A,"0.8194149139147808,0.3649277537797666,0.8131905850187674,0.7270117045716467"
"题目： 按年呑吐量算世界最大的港口是
A. 上海港
B. 鹿特丹港
C. 纽约港
D. 神户港",B,B,B,"0.03558897723791543,0.5546574322429659,0.08755901772274743,0.058533218704913126"
"题目： 关于合理饮食有利于健康的下列说法正确的是
A. 养成良好的饮食习惯，多吃蔬菜、水果等碱性食物
B. 饮用水越纯净越好
C. AB
D. 没有水就没有生命",A,B,B,"0.4238804666002507,0.6442464357321324,0.013880793498964539,0.1642776395334382"
"题目： 柳宗元在《三戒》中借三种动物的故事讽刺了那些或恃宠而骄，或盲目自大的得意忘形之徒，并指出它们自取灭亡的下场。下列有哪一种不是提到的三种动物中的一种
A. 麋
B. 鼠
C. 狗
D. 驴",C,A,A,"0.7529393165320295,0.021535535057342292,0.17523353602130964,0.709408040455238"
"题目： 如果破了伤口用什么洗不可以消炎
A. 盐水
B. 温水
C. 双氧水
D. 酒精",B,A,A,"0.986835654389005,0.08614833811614742,0.23343763276127005,0.46061741153868363"
"题目： 地震时身体应采取()的姿势躲藏
A. 伏而待定
B. 其他选项均可
C. 蹲下或坐下
D. 尽量蜷曲身体，降低身体重心",B,B,B,"0.37438025971502586,0.8534763124172664,0.3518766815479102,0.15092000845129405"
"题目： 在日常生活中，热烫伤是常见的。当你遇到手部热烧伤时，正确的应急处置方法是
A. 不采取任何措施
B. 迅速将烧伤的手置于冷水中，并不断用冷水冲洗
C. 迅速将烧伤的手脱离热源，并对烧伤的手进行包扎
D. 迅速将烧伤的手置于热水中，并不断用热水冲洗",B,D,D,"0.19643258229386684,0.18001958216131997,0.07536605910352179,0.7089108785855278"
"题目： 牙膏的主要原料是
A. 保湿剂
B. 摩擦剂
C. 泡沫剂
D. 香味剂",B,C,C,"0.28858006224339405,0.6373833301641987,0.8064337529713848,0.5138765014561223"
"题目： 在玻璃上可标度时用到一种酸，该酸是
A. 氰氢酸
B. 硫酸
C. 稀盐酸
D. 氢氟酸",D,D,D,"0.036468773457366765,0.3270115697721322,0.053860179472178804,0.7534049731667692"
"题目： 世界国土面积最小的国家是
A. 图瓦卢
B. 瑙鲁
C. 梵蒂冈
D. 摩纳哥",C,B,B,"0.22150868105380273,0.8075367379639761,0.550712026703739,0.7942586172559333"
"题目： 如果在校外有人向你勒索金钱，事后你最应该做什么
A. 以上都不是
B. 以后每天带点钱，免得没钱挨打
C. 不能让任何人知道这件事，免得遭报复
D. 尽快告诉爸爸妈妈或老师",D,A,A,"0.8809268158341912,0.2022794299349887,0.7592225295125996,0.2652477603137402"
"题目： 夏季在烈日下工作或运动量过大出汗多时，为预防中暑应多喝
A. 糖水
B. 靠左停车白开水
C. 糖醋水
D. 盐开水",D,C,C,"0.3722190501312763,0.23584487258066122,0.5937085655462364,0.3649122340448886"
"题目： 戛纳电影节是在哪里举办
A. 英国
B. 意大利
C. 法国
D. 德国",C,C,C,"0.17269470171212342,0.10461640413089102,0.2814665013668378,0.2665825039285842"
"题目： 吃海鲜时不宜饮用下列哪种酒
A. 干白
B. 干红
C. 茅台
D. 啤酒",D,A,A,"0.7874493630783995,0.09850585328939243,0.46580322827982557,0.12259952844641486"
"题目： 人体可以导电是因为人体中含有
A. 蛋白质
B. 水
C. 金属元素
D. 脂肪",B,B,B,"0.136757469842549,0.5290498529689626,0.3890308891847897,0.21394494169169553"
"题目： “泾渭分明”指的是
A. 泾水清，渭水浊
B. 泾水混，渭水清
C. 地球经纬度分明
D. 织物经纬线区别",B,A,A,"0.8361197364154652,0.05723084516896282,0.1481611358233782,0.28838621260417874"
"题目： 《梅花三弄》是
A. 笛子曲
B. 筝曲
C. 琴曲
D. 琵琶曲",C,D,D,"0.16853169392986633,0.10332911702224734,0.37067719595665005,0.686008673278678"
"题目： 学生或者其监护人知道学生有特异体质，或者患者有特定疾病，但未告知学校，造成学生伤害事故，()应当依法承担相应的责任
A. 校医
B. 学生或者未成年学生监护人
C. 体育老师
D. 体检医生",B,D,D,"0.6855698264530696,0.5084225487076826,0.9653192579923153,0.9827513188372883"
"题目： 永乐大典是在哪里编成的
A. 四川
B. 上海
C. 南京
D. 北京",A,C,C,"0.2558821104177147,0.14019954633679355,0.9282133539413026,0.5678691908792481"
"题目： 子君和涓生是鲁迅哪部小说中的主人公
A. 《伤逝》
B. 《狂人日记》
C. 《离婚》
D. 《风波》",A,D,D,"0.6986040328114501,0.28261652212583954,0.09470351484635864,0.8215577569743943"
"题目： 发现人员燃气中毒时，下列正确的做法为
A. 立即打开电灯
B. 立即在房间内打电话
C. 立即打开门窗
D. 迅速用明火查找燃气泄漏点",C,B,B,"0.21090683904747565,0.9968256860770469,0.11628178798719468,0.9271567913753396"
"题目： 第一次世界大战开始的时间是
A. 1940
B. 1939
C. 1910
D. 1914",D,B,B,"0.33954444132557204,0.6846183459913622,0.6642503399756163,0.0059861234864410084"
"题目： 遭遇地震时，如果室内没有可藏身的家具怎么办
A. 地震发生时，若室内无可藏身的家具，应立即躲到墙根、墙角或远离窗子的室内门道里
B. 身体应紧贴墙根、墙角，头部尽量靠近墙面
C. 其他选项均可
D. 可随手取些被褥、枕头，掩住自己的头部",C,A,A,"0.9054148532318428,0.05139117499664703,0.2629646820638527,0.40757652233955843"
"题目： 中华人民共和国国旗五星红旗的设计者是
A. 曾联松
B. 毛泽东
C. 周恩来
D. 梁思成",A,C,C,"0.21028438396884908,0.41852155446235606,0.6684112765975466,0.6026055415855197"
"题目： 为了健康应避免食用以下哪种果蔬皮
A. 南瓜
B. 黄瓜
C. 柿子
D. 丝瓜",C,D,D,"0.01028999366790051,0.43234326109467236,0.5263024441060532,0.9808875900289843"
"题目： 下列哪位不是清末被杀害的“戊戌六君子”之一
A. 林旭
B. 刘光第
C. 康有为
D. 杨锐",C,C,C,"0.2987984261227714,0.2104644366092231,0.9308920090447115,0.2262358001333532"
"题目： 如果你经常外出带着家门的钥匙，下面的哪种做法最不安全
A. 把钥匙放在衣兜里
B. 把钥匙挂在脖子上
C. 把钥匙放在随身的包里
D. 把钥匙放在手里",B,D,D,"0.22674775246431844,0.271787151072153,0.08587647914819119,0.8686687858470777"
"题目： 世界上最大的鲸是什么鲸
A. 虎鲸
B. 抹香鲸
C. 角鲸
D. 蓝鲸",D,A,A,"0.665579836795049,0.49410980135869864,0.09997167093618942,0.39764891255789603"
"题目： 秒摆的周期是()秒
A. 2
B. 1
C. 4
D. 3",A,B,B,"0.7142846905180218,0.9560811004421009,0.7326259006710161,0.25788718087111884"
"题目： 在放学后、节假日或者假期等学校工作时间以外，学生发生的伤害事故，学校()法律责任
A. 有
B. 无，但要赔偿医疗费用
C. 无
D. 有一部分",C,D,D,"0.5102248210868044,0.043628228690978044,0.026223012257685197,0.6719198097339777"
"题目： 购物时应该认准的标志是
A. “sq”
B. “SQ”
C. “qs”
D. “QS”",D,A,A,"0.9525702476555217,0.4829467705458609,0.035160546007164895,0.37507578553804144"
"题目： 高压锅要经常检查排气孔是否畅通，一般()个月更换一次易熔片
A. 3
B. 6
C. 5
D. 4",B,C,C,"0.8523028078978001,0.41971244647644046,0.8948221838138242,0.17202568482351455"
"题目： 发现食物中毒后，自己能采取的最有效的一项应急措施是什么
A. 催吐
B. 服药
C. 呼救
D. 休息",A,D,D,"0.6482113141590753,0.1663549397866263,0.7199033620596824,0.7813184035551108"
"题目： 下列世界奇迹哪个位于伊拉克
A. 太阳神像
B. 空中花园
C. 宙斯神像
D. 金字塔",B,B,B,"0.18832628805524054,0.8924722427171456,0.09375339193458443,0.8383116947631241"
"题目： 与呼吸道传染病患者接触时，须带上
A. 手套
B. 口罩
C. 隔离服
D. 防毒面具",B,B,B,"0.0070529050409259275,0.8414489121817698,0.12881275649583013,0.4706957824349396"
"题目： 调味剂和营养剂加得越多越好9、低盐饮食有利于预防什么疾病
A. 高血压
B. 贫血
C. 糖尿病
D. 乙型肝炎",A,C,C,"0.13943403761251172,0.35795379800626215,0.7011310525032468,0.49452418574987844"
