question,label,generate_result,choice_result,logits
"题目： 已知圆的半径为$\sqrt{2}cm$，圆心到直线l的距离为1.4cm，则直线与圆的公共点数为
A. 2个
B. 1个 
C. 0个
D. 不确定",A,B,B,"0.08209909638493496,0.8191059112442453,0.7875589596821397,0.6601666206472384"
"题目： 在边⻓为a的正⽅形内部，以⼀个顶点为圆⼼，a为半径画弧经过与圆⼼相邻的两个顶点，那么阴影部分的⾯积为
A. $a-\frac{1}{2}\pi a^{2}$
B. $\pi a^{2}-a$
C. $\frac{1}{4}\pi a^{2}$
D. $a-\pi a^{2}$",C,C,C,"0.43577948143186995,0.17062778462242856,0.7630571485937316,0.09026361567391517"
"题目： 某⼯⼚的⼀个⽣产⼩组，⽣产⼀批零件，当每个⼯⼈在⾃⼰原岗位⼯作时，9⼩时可完成这项⽣产任务。如果交换⼯⼈A和B的⼯作岗位，其它⼯⼈⽣产效率不变时，可提前⼀⼩时完成这项⽣产任务；如果交换⼯⼈C和D的⼯作岗位，其它⼯⼈⽣产效率不变时，也可以提前⼀⼩时完成这项⽣产任务。问： 如果同时交换A与B，C与D的⼯作岗位，其它⼯⼈⽣产效率不变，可以提前⼏分割完成这项⽣产任务
A. 108
B. 111
C. 110
D. 105",A,A,A,"0.913866305919662,0.7107111490701352,0.6239729926081632,0.3954900815215149"
"题目： 下列元素中属于集合{x|x=2k k是⾃然数}的是
A. -2
B. 10
C. 7
D. 3",B,D,D,"0.6782898558691566,0.538288704909464,0.5982145909406595,0.7501764471349869"
"题目： 横坐标、纵坐标都是整数的点叫做整点，函数$y=\frac{6x+3}{2x-1}$的图象上整点的个数是
A. 5个
B. 6个
C. 3个
D. 4个",D,D,D,"0.7440603587939579,0.1949279059823842,0.2405646776285465,0.8744017228079051"
"题目： 王先⽣到银⾏存了⼀笔三年期的定期存款，年利率是4.25%．若到期后取出得到本息（本⾦+利息）33825元．设王先⽣存⼊的本⾦为x元，则下⾯所列⽅程正确的是
A. 3×4.25%x=33825 
B. 3(x+4.25x)=33825 
C. x+3×4.25%x=33825 
D. x+4.25%x=33825 ",C,D,D,"0.6803120666826438,0.3922971420726038,0.23929495709257176,0.9518231908113738"
"题目： 等腰三⻆形的⼀个内⻆是50°，则另外两个⻆的度数分别是
A. 65°，65°或50°，80°
B. 50°,80°
C. 50°,50°
D. 65°，65° ",A,D,D,"0.6177578979967792,0.46749102010798727,0.7060155155629129,0.8568362004491052"
"题目： 如果a：b=c：d，那么不成⽴的等式有
A. a：d=c：b
B. b：a=d：c
C. a: c=b: d 
D. ad=bc",A,D,D,"0.07971032621138785,0.11663089474284383,0.11198551486028119,0.9033274194484051"
"题目： 如果m是任意实数，则点P（m-4，m+1）⼀定不在
A. 第⼀象限
B. 第⼆象限 
C. 第四象限 
D. 第三象限 ",C,D,D,"0.496384479602486,0.44405474217821517,0.2719856356056255,0.6462817807696728"
"题目： ⼀件上⾐打⼋折出售 就是按照原价的
A. 百分之80
B. 百分之120 
C. 百分之100
D. 百分之20 ",A,D,D,"0.36478242814225537,0.17748050875509314,0.1976581173798685,0.5278434383951164"
"题目： 在菱形ABCD中，对角线AC=4，$\angle BAD=120^{\circ }$，则菱形ABCD的周长为
A. 16
B. 20
C. 15
D. 18",A,D,D,"0.7735340349176025,0.247196169129841,0.8098406477628011,0.9249261123617515"
"题目： 某集合有5个元素，它的⼦集数为
A. 24
B. 27
C. 25
D. 26",C,A,A,"0.9786600935805558,0.1856786691055995,0.31956969783281775,0.0871007930847636"
"题目： 福源鞋店进了25双⼉童鞋，每双进价20.2元，售货员阿姨以每双25元的价格售出，全部卖完这些鞋⼀共能赚多少钱
A. 135
B. 100
C. 120
D. 125",C,D,D,"0.47305460171411473,0.2517908353619235,0.15334518380115325,0.7130575782446053"
"题目： 若多项式$x^{2}+mx+4$可以用完全平方公式分解因式，则m的值可以是
A. 4
B. 4或-4
C. -4
D. 2或-2",B,B,B,"0.02738710241056519,0.7764408327276459,0.11795803663861826,0.5104961687877798"
"题目： 已知∠A=65°，则∠A的补⻆等于
A. 95°
B. 135°
C. 105°
D. 115°",D,D,D,"0.6854039849290192,0.014180265364189037,0.8188009234705593,0.9498974449241524"
"题目： ⽤性质描述法表示第⼀象限的所有点的集合
A. {(x,y)|x<0.y<0} 
B. {(x,y)|x>0,Y<0}
C. {(x,y)|x>0,y>0}
D. {(x,y)|x<0,y>0}",C,C,C,"0.17587324046452402,0.8083211313759411,0.8431642075585504,0.03721303159744005"
"题目： 某市⼀⽉份的平均⽓温是﹣2℃，⼆⽉份的平均⽓温⽐⼀⽉份的升⾼了5℃，该市⼆⽉份的平均⽓温是
A. 7℃ 
B. ﹣5℃ 
C. 5℃
D. 3℃ ",D,D,D,"0.7415077652739384,0.7554348592950794,0.0696480802563555,0.7597934991144771"
"题目： 宝康⻝品⼚运回⼀批煤，原计划每天烧0.72吨，可以烧14天/改进炉灶后，世界每天少烧0.16吨，这批煤实际烧了多少天
A. 16
B. 20
C. 14
D. 18",D,D,D,"0.35872051176133635,0.29895673097270403,0.17023481156181852,0.47769938541281365"
"题目： 已知关于x的分式⽅程$\frac{x}{x-1}-2=\frac{k}{1-x}$的解为正数，则k的取值范围为 
A. k＞-2 
B. k＞-2且k≠-1
C. -2＜k＜0
D. k＜2且k≠1",B,D,D,"0.10761350641224443,0.35180156967636067,0.07878871816624022,0.3527089311900844"
"题目： 化简$\sqrt{3}-\sqrt{3}(1-\sqrt{3})$的结果是
A. 3
B. -3
C. $\sqrt{3}$
D. $-\sqrt{3}$",A,D,D,"0.29172927733424014,0.12342290455563765,0.43928533947963233,0.582279488486761"
"题目： 已知a、b均a >b,则下列结论不正确的是 
A. 3a>3b
B. a+3>b+3
C. a-3>b-3
D. -3a>-3b",D,D,D,"0.13211859656262204,0.38474360062082313,0.4446980016699029,0.8441437451177287"
"题目： 下⾯的物体中，⽆论从什么⽅向观察，看到的图形都是圆形的是
A. 旗袍
B. ⾜球
C. ⽛膏
D. 易拉罐",B,D,D,"0.2812838560362242,0.6138588523768675,0.275860403977472,0.7339163268240555"
"题目： 计算3.2*9.9的简便算法是
A. 3.2*10-3.2*0.1
B. 3.2*9*0.9
C. 3.2*20-0.1
D. 3.2*10/3.2",A,B,B,"0.26925992246164887,0.6730535644403542,0.03941588010864683,0.21083002138024753"
"题目： [3.4+3.6]*[4.5+4.5]=
A. 16
B. 36
C. 42
D. 63",D,B,B,"0.5082979204276643,0.6983677460290585,0.5389931055886945,0.4647587241661396"
"题目： 农村常搭建横截⾯为半圆形的全封闭塑料薄膜蔬菜⼤棚。如果不考虑塑料薄膜埋在⼟⾥的部分，那么搭建⼀个长32m，宽4米的蔬菜⼤棚需要⽤塑料薄膜的⾯积是
A. $72\pi $
B. $68\pi $
C. $64\pi $
D. $69\pi $",B,A,A,"0.8840245024421443,0.5497102153829788,0.4522241154309732,0.2876102952207541"
"题目： 已知A在双曲线$y=-\frac{2}{x}$上，点B在直线y=x-4，且A，B关于y轴对称，设A的坐标为(m, n)，则$\frac{m}{n}+\frac{n}{m}$的值是
A. -10
B. 6
C. 4
D. -8",A,A,A,"0.9225536672605762,0.15280653165991942,0.10556107368876078,0.9125959485555059"
"题目： 在-2，-1，0，1这四个数中，最⼩的数是
A. 0
B. -2
C. -1
D. 1",B,B,B,"0.27566942881060563,0.6364212467799023,0.23068533915724054,0.39042589866495925"
"题目： 在直⻆坐标系中，已知A（3，3），在x轴、y轴上确定⼀点P，使△AOP为等腰三⻆形，则符合条件的点P共有
A. 6个 
B. 8个 
C. 10个 
D. 4个",B,C,C,"0.30118414926386217,0.38722760784539134,0.5820983791499014,0.4932957347458711"
"题目： ⼩慧去花店购买鲜花，若买5⽀玫瑰和3⽀百合，则她所带的钱还剩下10元；若买3⽀玫瑰和5⽀百合，则她所带的钱还缺4元.若只买8⽀玫瑰，则她所带的钱还剩下
A. 31元
B. 30元
C. 19元 
D. 25元 ",A,C,C,"0.19170019422488038,0.4686472772824468,0.6632299270607739,0.5254207930396284"
"题目： 已知实数x、y满⾜$\sqrt{2x+y-1}+|x-2|=0$则x+y=
A. 7
B. 0
C. 3
D. 10",A,D,D,"0.8863594645659509,0.4705187653114251,0.49847441041774865,0.9008549734201606"
"题目： ⼀根绳⼦剪成两段，第⼀段⻓4/9⽶，第⼆段占全⻓的4/9。，那么
A. ⽆法确定 
B. 两段⼀样⻓ 
C. 第⼆段⻓ 
D. 第⼀段⻓",D,A,A,"0.8227606006677306,0.7526910510660321,0.26796699509767774,0.18890508830867214"
"题目： 已知一个多边形内角和是外角和的四倍，则这个多边形是
A. 十边形
B. 九边形
C. 十二边形
D. 八边形",A,A,A,"0.6922339919814209,0.35835352427355416,0.041304317739028096,0.11159210739422809"
"题目： 光速为$3\times10^{8}$米每秒，太阳与地球之间的距离为$1.5\times10^{11}$米，则太阳光到地球需要（）秒
A. $5\times10^{3}$
B. $5\times10^{4}$
C. $5\times10^{2}$
D. $2\times10^{2}$",C,A,A,"0.8518378378604193,0.7552923602582954,0.1577409363868053,0.7383435446660349"
"题目： 在平⾯直⻆坐标系中，若点M（1，3）与点N（x，3）之间的距离是5，则x的值是 
A. 不确定
B. 6或－4
C. 6或4
D. 6",B,B,B,"0.4755366579408684,0.9191191123707407,0.07869017405863632,0.41575052586226524"
"题目： 把20克糖溶解在80克开⽔中，这时糖⽔中含糖
A. $\frac{1}{5}$
B. 20%
C. 20克 
D. $\frac{1}{4}$",B,A,A,"0.8484664254503549,0.8442887312299098,0.33162357013915844,0.38843057800677716"
"题目： ⼀块正⽅形钢板上截去3cm宽的⻓⽅形钢条，剩下的⾯积是$54cm^{2}$，则原来这块钢板的⾯积是
A. $81cm^{2}$
B. $72cm^{2}$
C. $54cm^{2}$
D. $90cm^{2}$",A,D,D,"0.19487292906403486,0.3428307617612717,0.009821238201980997,0.747346257763835"
"题目： ⽅程$x^{2}+2x-8=0$的解集⽤列举法表示为
A. {2,-4}
B. {4,-2} 
C. -4 ,2 
D. 4,-2 ",A,C,C,"0.06455231508435832,0.19638616721165325,0.8758155078163397,0.561652940757751"
"题目： 王⽼师准备⽤80元钱为年级获奖运动员买奖品，他先花48.6元买了9本笔记本，并准备⽤余下的钱买⼀些钢笔，钢笔每枝3.2元。王⽼师还可以买⼏枝钢笔
A. 9
B. 10
C. 8
D. 11",A,B,B,"0.0003144103792666053,0.7253407010276325,0.31591296524673074,0.6938201044243696"
"题目： 互为反序的两个⾃然数的积是92565，求这两个互为反序的⾃然数
A. 155和551
B. 135和531
C. 167和761
D. 165和651 ",D,B,B,"0.6903783149906064,0.9347288449243728,0.8380225036212322,0.43988699687314137"
"题目： 下列计算正确的是
A. $-\sqrt{0.36}=-0.6$
B. $\sqrt{36}=\pm 6$
C. $\sqrt{(-3)^{2}}=-2$
D. $\sqrt[3]{-5}=\sqrt[3]{5}$",A,D,D,"0.09073876647496293,0.6515448479789514,0.7573401483864953,0.8806146542251776"
"题目：  1/3的相反数是
A. 1/3
B. 3
C. -1/3
D. -3",C,D,D,"0.43152963932583244,0.19283372319841552,0.6930970983908165,0.8763612823087247"
"题目： 已知实数满足$(x^{2}-x)^{2}-4(x^{2}-x)-12=0$，则代数式$x^{2}-x+1$的值为
A. 6
B. 4
C. 7
D. 11",C,B,B,"0.4566685607869141,0.7720395001562217,0.7072509680997371,0.68997551691498"
"题目： ⼀个圆柱和⼀个圆锥的底⾯积相等，体积也相等。如果圆柱的⾼是6厘⽶，圆锥的⾼是（ ）厘⽶
A. 18
B. 6
C. 2
D. 36",A,B,B,"0.07678399135575442,0.812420838448251,0.030819762404225237,0.17963431002964036"
"题目： 若关于x的⼀元⼆次⽅程$ax^{2}+bx+5=0 (a\neq 0)$ 的解是x=1，则2015-a-b的值是
A. 2021
B. 2020
C. 2023
D. 2022",B,A,A,"0.6467102668436158,0.022762016386934536,0.0696021484853917,0.39235225225707615"
"题目： 下列各式中，等号不成⽴的是
A. -|8=-|-8|
B. -|-8|=8
C. |-8|=|8|
D. |-8|=8",B,D,D,"0.2588735453601151,0.5957316749553799,0.5172523341703316,0.9531505324867865"
"题目： 4.803保留两位⼩数，约等于
A. 4.81
B. 4.80
C. 5.0
D. 4.8",B,B,B,"0.6585246578869035,0.8220411527705656,0.5133499744976652,0.43578860118279383"
"题目： 已知：$x=-6,y=-\frac{1}{6}$，n为自然数，则$x^{4n}y^{4n+2}$的值是
A. $\frac{1}{36}$
B. $-\frac{1}{12}$
C. $-\frac{1}{36}$
D. $\frac{1}{12}$",A,B,B,"0.06903375586168392,0.6058336788101681,0.3718770486201144,0.47639844424602074"
"题目： 锐⻆△ABC的三条⾼AD、BE、CF交于H，在A、B、C、D、E、F、H七个点中.能组成四点共圆的组数是
A. 6组
B. 5组
C. 7组
D. 4组",A,B,B,"0.6646315811860658,0.8255540716302116,0.16613518723242315,0.1819613824789632"
"题目： 若(2,k)是双曲线$y=\frac{1}{x}$上的一点，则函数y=(k-1)x的图像经过
A. 一、三象限
B. 三、四象限
C. 二、四象限
D. 一、二象限",A,C,C,"0.12090339648957604,0.5923623852827438,0.7125944520459867,0.026395134851661894"
"题目： x=1 是关于 x 的⽅程 2x-a=0 的解，则 a 的值是
A. -2
B. 1
C. 2
D. -1",C,A,A,"0.8822745691853388,0.559410286850223,0.030461286761287676,0.6376784866634492"
"题目： 当1999≤x≤2000时，函数$y=x^{2}+x+12$的函数值中是整数值的个数是
A. 4000
B. 3998
C. 3999
D. 4001",D,B,B,"0.856672548179609,0.9051299591547426,0.7015975783113095,0.39613917357457695"
"题目： 下列运⽤等式性质进⾏的变形，正确的是
A. 若2x=3y，则x/2 = y/3 
B. 如果am=bm，那么a=b 
C. 若10x=5，则x=2
D. 如果 a/m=b/m，那么a=b ",D,A,A,"0.9349709164908684,0.4827057352074814,0.20782095475463436,0.16795662946301004"
"题目： 16汽修（2）班总⼈数是50，其中喜欢蓝球的有21⼈，喜欢⽻⽑球的有19⼈，既不喜欢篮球⼜不喜欢⽻⽑球的有15⼈，那么既喜欢篮球⼜喜欢⽻⽑球的有⼏⼈
A. 5⼈
B. 7⼈
C. 6⼈
D. 4⼈",A,B,B,"0.797591549124933,0.988042002678798,0.8485705577642133,0.7503742225700625"
"题目： 若(x+t)(x+1)的积中不含有x的一次项，则t为
A. 1
B. -1
C. 0
D. $\pm 1$",B,B,B,"0.03643454727206241,0.525885507753155,0.38906274926205386,0.3575164930672379"
"题目： 已知$\frac{a}{|a|}+\frac{b}{|b|}$，则$\frac{ab}{|ab|}$的值为
A. 0
B. 不确定
C. -1
D. 1",C,C,C,"0.7469944970697769,0.4829008891589657,0.9293780938162903,0.07200560012478774"
"题目： ⼀元⼆次⽅程(x+1)(x–1)=2x+3的根的情况是
A. 有两个不相等的实数根 
B. 有两个相等的实数根 
C. 没有实数根 
D. 只有⼀个实数根 ",A,B,B,"0.4704939939798881,0.49959418752180473,0.1416585755389933,0.46444506742444924"
"题目： 在$\triangle ABC$和$\triangle A'B'C'$中，已知$\angle A=\angle A'$，AB=A'B'，添加下列条件中的⼀个，不能使$\triangle ABC\cong \triangle A'B'C'$⼀定成⽴的是
A. BC=B'C'
B. AC=A'C'
C. $\angle C=\angle C'$
D. $\angle B=\angle B'$",A,C,C,"0.05221421848586705,0.06058656608130053,0.7798963659143958,0.14104234528199122"
"题目： “五⼀”假⽇期间，某省银联⽹络交易总⾦额接近161亿元，其中161亿⽤科学记数法表示为
A. $1.61\times 10^{12}$
B. $1.61\times 10^{10}$
C. $1.61\times 10^{9}$
D. $1.61\times 10^{11}$",B,D,D,"0.011171543689558971,0.48383491108203114,0.43790826370976454,0.7908598990055021"
"题目： 下列多项式在实数范围内能因式分解的是
A. $x^{2}+x+1$
B. $x^{2}-y$
C. $x^{2}-2x+1$
D. $x^{2}+y$",C,B,B,"0.2801873233950124,0.8162998641357113,0.1688988684226943,0.7496640939773754"
"题目： 下列说法中，正确的是
A. -9的平⽅根是-3
B. 9的⽴⽅根是3 
C. $\sqrt{25}$的算术平⽅根是5
D. 6是36的算术平⽅根",D,B,B,"0.1696296321919526,0.9011891742889446,0.7170201894237057,0.12410391117164699"
"题目： 下列说法不正确的是
A. 一组邻边相等的矩形是正方形
B. 对角线相等的菱形是正方形
C. 对角线互相垂直的矩形是正方形
D. 有一个角是直角的平行四边形是正方形",D,D,D,"0.08249913496343486,0.17683910952568482,0.20956608172065472,0.4215315352441422"
"题目： 下列各式中，积最⼩的算式是
A. 16.5*0.24
B. 1.65*24.8
C. 16.5*0.024 
D. 16.5*24.8",C,A,A,"0.9629943020231475,0.022288839378635683,0.8182748452854692,0.4863815426283046"
"题目： 如果$x^{2}+2xy+y^{2}-2x-2y+1=0$,则x+y=
A. 0
B. 1
C. -1
D. $\pm 1$",B,A,A,"0.9593920572276352,0.23566775619876668,0.7382866023922267,0.38661897817370106"
"题目： ⼀个整数精确到万位是30万，这个数精确前可能是
A.  309111 
B. 294999
C.  295786 
D. 305997",C,B,B,"0.5137728436843431,0.9391788342302303,0.2116046974830217,0.4730472673548962"
"题目： 养禽场养鹅600只，养鸭的只数⽐鹅多50%，养禽场养鸭多少只？
A. 800
B. 600
C. 900
D. 700",C,D,D,"0.7065539885077203,0.033107014179854954,0.4484807903937372,0.8996163116351931"
"题目： 已知关于x的⽅程2x+4=m-x的解为负数，则m的取值范围是
A. $m\lt 4$
B. $m\gt \frac{3}{4}$
C. $m\lt \frac{3}{4}$
D. $m\gt 4$",D,D,D,"0.1278143814110907,0.31929405634340835,0.017786675720409706,0.8840966585924386"
"题目： 已知⼀个实数的两个不同平⽅根是a＋3和2a－3，则该实数是
A. 10
B. 15
C. 12
D. 9",D,A,A,"0.713722301690131,0.49789092033975824,0.47440010187783754,0.20572139569596948"
"题目： ⽼王 a 岁，⼩李（ a -18）岁，过 c 年后，他们相差（ ）岁
A. c-18
B. 18
C. c
D. c+18",B,A,A,"0.9758357996055438,0.9494665666829868,0.29438775729098887,0.9567686487918392"
"题目： 如果两个有理数的商等于0，则
A. 被除数不为0除数为0
B. 两个数中有一个为0
C. 被除数为0除数不为0
D. 两个数都为0",C,D,D,"0.4038374848169095,0.38618145239876756,0.8799180127117889,0.9363554865269389"
"题目： 一个长方形的长宽高分别是3x+6，4x，3x，则它的体积为
A. $36x^{2}+72x$
B. $15x^{3}+18x^{2}$
C. $36x^{3}+72x^{2}$
D. $21x^{3}+42x^{2}$",C,B,B,"0.3061539484864231,0.45553460925716593,0.346630547982101,0.2552583311175476"
"题目： 等底等⾼的⻓⽅体 正⽅体 圆柱的体积相⽐较 
A. 圆柱体积⼤ 
B. 正⽅体体积⼤ 
C. ⼀样⼤ 
D. ⻓⽅体体积⼤ ",C,B,B,"0.42786380218938314,0.7548608552934444,0.5733882991502878,0.5492274182385215"
"题目： ⼀件商品先涨价10%，后再降价10%，现价和原价相⽐
A. 现价⾼
B. 原价⾼
C. ⼀样⾼
D. ⽆法判断",B,A,A,"0.9443738167458368,0.15701888217752658,0.8886095708661396,0.6251315960335352"
"题目： 有6个棱⻓分别是3cm，4cm，5cm，的相同的⻓⽅体，把它们的某些⾯染上红⾊，使得有的⻓⽅体只有⼀个⾯是红⾊的，有的⻓⽅体恰有两个⾯是红⾊的，有的⻓⽅体恰有三个⾯是红⾊的，有的⻓⽅体恰有四个⾯是红⾊的，有的⻓⽅体恰有五个⾯是红⾊的，还有⼀个⻓⽅体六个⾯都是红⾊的，染⾊后把所有 的⻓⽅体分割成棱⻓为1cm的⼩正⽅体，分割完毕后，恰有⼀⾯是红⾊的⼩正⽅体最多有⼏个
A. 199
B. 177
C. 166
D. 188",B,D,D,"0.5488261239432036,0.18419888115981942,0.32738884948814073,0.7079380169498996"
"题目： 下列计算正确的是
A. $3\sqrt{2}-\sqrt{2}=2\sqrt{2}$
B. 2a+3a=6a
C. $(-3a)^{2}=6a^{2}$
D. $(x-y)^{2}=x^{2}-y^{2}$",A,A,A,"0.7747687938010118,0.6888168718365913,0.4534251328645078,0.41304087282401136"
"题目： 有⼀块梯形菜地，上底⻓4.5⽶，下底⻓7.5⽶，⾼10⽶，平均每平⽅⽶能收6棵⽩菜，这块地共可以收多少棵⽩菜
A. 300
B. 500
C. 720
D. 360",D,C,C,"0.3983214662994342,0.06455440283222835,0.3986556876608631,0.38985031167213513"
"题目： ⼀个圆柱的侧⾯积是12.56dm2，⾼是0.5dm，它的底⾯直径是（ ）dm
A. 8
B. 4
C. 16
D. 12",A,D,D,"0.68803765396866,0.0361056062121915,0.19905387946279662,0.9510016909362856"
"题目： 和三⻆形三个顶点的距离相等的点是
A. 三边中线的交点
B. 三边上⾼所在直线的交点 
C. 三条⻆平分线的交点
D. 三边的垂直平分线的交点 ",D,A,A,"0.7107763933107542,0.20878815325936328,0.08623159386862378,0.16313993674319405"
"题目： 骰⼦是⼀个质量均匀的⼩正⽅体，它的六个⾯上分别刻有1~6个点，⼩明仔细观察骰⼦，发现任意相对两⾯的点数和都相等。这枚骰⼦向上的⼀⾯的点数是5，它的对⾯ 的点数是
A. 1
B. 3
C. 6
D. 2",D,C,C,"0.5022692675614115,0.02647117454374004,0.5188982416816581,0.1972054519599279"
"题目： mn为相反数，下列错误的是
A. $\frac{m}{n}=-1$
B. $|m|=|n|$
C. $mn=-m^{2}$
D. $2m+2n=0$",A,C,C,"0.17807698479437106,0.5939396655795007,0.6776463631684608,0.049632694367575"
"题目： ⼀张纸围成⼀个圆柱形，它的⾼是3.14分⽶，底⾯直径1分⽶，这张纸⼀定是
A. ⻓⽅形 
B. 圆形 
C. 圆锥形 
D. 正⽅形",D,D,D,"0.10554843130693625,0.2695252405105054,0.4030348318954041,0.9296522091099563"
"题目： 买1.5千克藕和4千克南⽠应付多钱？藕4.2元/千克。南⽠1.4元/千克。
A. 11
B. 11.9
C. 12
D. 11.7",B,C,C,"0.2926334571989071,0.31432726764822405,0.9309113687383226,0.8286371779595108"
"题目： 内⻆的度数为整数的正 边形的个数是
A. 24
B. 22
C. 18
D. 20",B,D,D,"0.24618928317173128,0.05658379703174832,0.19651719074435026,0.8214687608189972"
"题目： 下列说法正确的是
A. $-\frac{x+y}{3}-2x$不是整式
B. $5a^{2}b^{2}$的次数是5
C. x是单项式
D. $4xy^{3}+3x^{2}y$的次数是7",C,A,A,"0.8770939408773305,0.7468375678410091,0.26664202434135886,0.1994561062065645"
"题目： 化简$\frac{x^{2}}{x-1}+\frac{x}{1-x}$的结果是
A. x+1
B. -x
C. x
D. x-1",C,C,C,"0.6763409512515086,0.6612501954620734,0.8987713284060795,0.043278973776840535"
"题目： 下⾯说法中正确的是
A. 0是最⼩的有理数
B. 0是整数，但不是正数，也不是负数
C. 0是最⼩的正数
D. 0是最⼩的整数",B,B,B,"0.6957378727433217,0.9201044815037998,0.649891570958023,0.6748004459577022"
"题目： 若$x=1-\frac{1}{m}$是方程mx-2m+2=0的根，则x-m的值为
A. 0
B. -1
C. 2
D. 1",B,D,D,"0.5207720503144333,0.6629529132043895,0.7741436746592025,0.923235822340943"
"题目： ⽐例尺⼀定，图上距离与实际距离
A. 成正⽐例
B. 成反⽐例
C. 不成⽐例
D. 不确定",A,D,D,"0.3030192270990827,0.2597639311099078,0.16276071112104884,0.6577153231234976"
"题目： 某学校计划⽤34件同样的奖品全部⽤于奖励在“经典诵读”活动中表现突出的班级，⼀等奖奖励6件，⼆等奖奖励4件，则分配⼀、⼆等奖个数的⽅案有 
A. 1种
B. 4种
C. 3种
D. 2种",C,A,A,"0.8944423935678082,0.13301249931146275,0.22305635517830413,0.09321243105971488"
"题目： 下列各式中[ ]是⽅程
A. X
B. 4.7+5.2=9.9 
C. 3X+6
D. 3X+6=27",D,D,D,"0.8053471506638474,0.6771375534485164,0.13544519906639174,0.8718802987170929"
"题目： 下列现象是数学中的平移的是
A. DVD⽚在光驱中运⾏ 
B. 电梯由⼀楼升到顶楼 
C. 秋天的树叶从树上随⻛飘落 
D. “神⾈”六号宇宙⻜船绕地球运动 ",B,B,B,"0.21900653154363559,0.9427105834926212,0.3755380155587311,0.8272709081568058"
"题目： 已知a+b=2000+2001，a-b=2001−2000.则$s^{4}$-b^{4}等于
A. 2003
B. 2001
C. 2000
D. 2002",B,B,B,"0.8605174086304056,0.8614985565201769,0.3431665123518032,0.5920442433881677"
"题目： 已知⼀个⻆的补⻆是这个⻆余⻆的8.5倍，这个⻆的⼤⼩为
A. 65°
B. 68°
C. 72°
D. 78°",D,C,C,"0.0629837144790838,0.5177400114613112,0.9528898744586006,0.36876129997058593"
